id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,
2046,The Silmarillion,"Martin Shaw (Narrator), J. R. R. Tolkien (Author), HarperCollins Publishers Limited (Publisher) & 0 more",4.7,10261,"['Science Fiction & Fantasy', 'Fantasy', 'Epic']",B016N9U37Q,,,https://www.amazon.com/dp/B016N9U37Q,,
2047,"Harry Potter and the Chamber of Secrets, Book 2","J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",4.8,33308,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B017V4IPPO,,,https://www.amazon.com/dp/B017V4IPPO,,
2048,"Harry Potter and the Order of the Phoenix, Book 5","J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",4.9,31310,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B017V4NLJ4,,,https://www.amazon.com/dp/B017V4NLJ4,,
2049,"Harry Potter and the Half-Blood Prince, Book 6","J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",4.9,27632,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B017V4NOEG,,,https://www.amazon.com/dp/B017V4NOEG,,
2050,"Harry Potter and the Goblet of Fire, Book 4","J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",4.9,31267,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B017V4NQGM,,,https://www.amazon.com/dp/B017V4NQGM,,
2051,"Harry Potter and the Prisoner of Azkaban, Book 3","J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",4.9,33749,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B017V4NTFA,,,https://www.amazon.com/dp/B017V4NTFA,,
2052,"Harry Potter and the Chamber of Secrets, Book 2","J.K. Rowling (Author), Stephen Fry (Narrator), Pottermore Publishing (Publisher) & 0 more",4.8,33308,"['Teen & Young Adult', 'Science Fiction & Fantasy', 'Fantasy', 'Epic']",B017V66EYQ,,,https://www.amazon.com/dp/B017V66EYQ,,
2053,"Harry Potter and the Deathly Hallows, Book 7","J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more",4.9,30039,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B017WJ5PR4,,,https://www.amazon.com/dp/B017WJ5PR4,,
2054,"Harry Potter and the Order of the Phoenix, Book 5","J.K. Rowling (Author), Stephen Fry (Narrator), Pottermore Publishing (Publisher) & 0 more",4.9,31310,"[""Children's Books"", 'Growing Up & Facts of Life', 'Family Life', 'Orphans & Foster Homes']",B017WO2UR2,,,https://www.amazon.com/dp/B017WO2UR2,,
2055,Sword of Destiny,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more",4.8,11599,"['Literature & Fiction', 'Action & Adventure', 'Fantasy']",B017WP42JA,,,https://www.amazon.com/dp/B017WP42JA,,
2056,Shoe Dog: A Memoir by the Creator of Nike,Phil Knight,4.8,18656,"['Sports & Outdoors', 'Biographies']",B0176M1A44,,,https://www.amazon.com/dp/B0176M1A44,,
2057,November 9: A Novel,"Colleen Hoover (Author), Zachary Webber (Narrator), Angela Goethals (Narrator), Simon & Schuster Audio (Publisher) & 1 more",4.7,10261,"['Literature & Fiction', ""Women's Fiction"", 'Contemporary']",B0176UW5U4,,,https://www.amazon.com/dp/B0176UW5U4,,
2058,The Butterfly Garden (The Collector Book 1),Dot Hutchison,4.4,22177,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B016ZNRC0Q,,,https://www.amazon.com/dp/B016ZNRC0Q,,
2059,Deep Work: Rules for Focused Success in a Distracted World,"Cal Newport (Author), Jeff Bottoms (Narrator), Hachette Audio (Publisher) & 0 more",4.6,10449,"['Business & Money', 'Job Hunting & Careers', 'Guides']",B0189PVAWY,,,https://www.amazon.com/dp/B0189PVAWY,,
2060,"Louisiana Longshot: A Miss Fortune Mystery, Book 1","Jana DeLeon (Author), Cassandra Campbell (Narrator), Audible Studios (Publisher) & 0 more",4.5,13307,"['Mystery, Thriller & Suspense', 'Mystery', 'Women Sleuths']",B017MPCV48,,,https://www.amazon.com/dp/B017MPCV48,,
2061,The Woman in Cabin 10,Ruth Ware,4.2,11105,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B019DKO5BM,,,https://www.amazon.com/dp/B019DKO5BM,,
2062,When Breath Becomes Air,"Paul Kalanithi (Author), Sunil Malhotra (Narrator), Cassandra Campbell (Narrator), Abraham Verghese - foreword (Author), Random House Audio (Publisher) & 2 more",4.7,22457,"['Biographies & Memoirs', 'Professionals & Academics', 'Medical']",B0191YTT70,,,https://www.amazon.com/dp/B0191YTT70,,
2063,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life (Mark Manson Collection Book 1),Mark Manson,4.6,58209,"['Humor & Entertainment', 'Humor']",B019MMUA8S,,,https://www.amazon.com/dp/B019MMUA8S,,
2064,It,"Stephen King (Author), Steven Weber (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7,20946,"['Literature & Fiction', 'Genre Fiction', 'Horror']",B019PHYQG2,,,https://www.amazon.com/dp/B019PHYQG2,,
2065,The Last Mile,"David Baldacci (Author), Kyf Brewer (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",4.6,13213,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",B01ATTRBUI,,,https://www.amazon.com/dp/B01ATTRBUI,,
2066,Hamilton: The Revolution,"Lin-Manuel Miranda (Author, Narrator), Jeremy McCarter (Author, Narrator), Mariska Hargitay (Narrator), Hachette Audio (Publisher) & 1 more",4.9,11826,"['Arts & Photography', 'Performing Arts', 'Theater', 'Broadway & Musicals']",B01B8IRWLW,,,https://www.amazon.com/dp/B01B8IRWLW,,
2067,Crooked Kingdom: A Sequel to Six of Crows,Leigh Bardugo,4.7,15438,"['Teen & Young Adult', 'Literature & Fiction']",B01BBXF0HM,,,https://www.amazon.com/dp/B01BBXF0HM,,
2068,The Whistler: A Novel,by John Grisham (Author) Format: Kindle Edition,4.4,16063,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B01C1LUFFK,,,https://www.amazon.com/dp/B01C1LUFFK,,
2069,Shoe Dog: A Memoir by the Creator of Nike,"Phil Knight (Author), Norbert Leo Butz (Narrator), Phil Knight - introduction (Narrator), Simon & Schuster Audio (Publisher) & 1 more",4.8,18656,"['Biographies & Memoirs', 'Professionals & Academics', 'Business']",B01CRJA470,,,https://www.amazon.com/dp/B01CRJA470,,
2070,The Dry: A Novel,Jane Harper,4.4,12933,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B01BSN15F6,,,https://www.amazon.com/dp/B01BSN15F6,,
2071,Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,4.4,11729,"['Cookbooks, Food & Wine', 'Kitchen Appliances']",B01CIYURJE,,,https://www.amazon.com/dp/B01CIYURJE,,
2072,Dark Matter: A Novel,"Blake Crouch (Author), Jon Lindstrom (Narrator), Random House Audio (Publisher) & 0 more",4.5,13742,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Suspense']",B01CUKUN90,,,https://www.amazon.com/dp/B01CUKUN90,,
2073,A Gentleman in Moscow: A Novel,Amor Towles,4.6,37254,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B01COJUEZ0,,,https://www.amazon.com/dp/B01COJUEZ0,,
2074,Never Split the Difference: Negotiating as if Your Life Depended on It,"Chris Voss (Author), Michael Kramer (Narrator), HarperAudio (Publisher) & 0 more",4.8,21322,"['Business & Money', 'Job Hunting & Careers', 'Guides']",B01COR1GM2,,,https://www.amazon.com/dp/B01COR1GM2,,
2075,The Obsession,"Nora Roberts (Author), Shannon McManus (Narrator), Brilliance Audio (Publisher) & 0 more",4.7,11031,"['Literature & Fiction', ""Women's Fiction""]",B01DDXXPNE,,,https://www.amazon.com/dp/B01DDXXPNE,,
2076,Homegoing: A Novel,"Yaa Gyasi (Author), Dominic Hoffman (Narrator), Random House Audio (Publisher) & 0 more",4.6,12636,"['Literature & Fiction', 'United States', 'Black & African American', 'Historical']",B01D22VM0O,,,https://www.amazon.com/dp/B01D22VM0O,,
2077,Grit: The Power of Passion and Perseverance,"Angela Duckworth (Author, Narrator), Simon & Schuster Audio (Publisher)",4.6,10042,"['Health, Fitness & Dieting', 'Psychology & Counseling', 'Personality']",B01D3AC5VU,,,https://www.amazon.com/dp/B01D3AC5VU,,
2078,A Court of Mist and Fury,"Sarah J. Maas (Author), Jennifer Ikeda (Narrator), Recorded Books (Publisher) & 0 more",4.9,30741,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",B01DYO4MVG,,,https://www.amazon.com/dp/B01DYO4MVG,,
2079,A Gentleman in Moscow: A Novel,"Amor Towles (Author), Nicholas Guy Smith (Narrator), Penguin Audio (Publisher) & 0 more",4.6,37254,"['Literature & Fiction', 'Genre Fiction', 'Historical']",B01E0CCSXA,,,https://www.amazon.com/dp/B01E0CCSXA,,
2080,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,"J. D. Vance (Narrator, Author), HarperAudio (Publisher)",4.5,27096,"['Politics & Social Sciences', 'Social Sciences', 'Poverty']",B01EM4ZJBO,,,https://www.amazon.com/dp/B01EM4ZJBO,,
2081,The Picture of Dorian Gray,"Oscar Wilde (Author), Peter Batchelor (Narrator), Trout Lake Media (Publisher) & 0 more",4.5,10147,"['LGBTQ+ Books', 'Literature & Fiction', 'Genre Fiction', 'Classics']",B01ESJRE34,,,https://www.amazon.com/dp/B01ESJRE34,,
2082,The Choice: A true story of hope,Edith Eger,4.8,13294,"['History', 'World']",B01F1HOB56,,,https://www.amazon.com/dp/B01F1HOB56,,
2083,We Were the Lucky Ones: A Novel,Georgia Hunter,4.7,10610,"['Literature & Fiction', 'Genre Fiction']",B01FRSZAUO,,,https://www.amazon.com/dp/B01FRSZAUO,,
2084,Pachinko (National Book Award Finalist),Min Jin Lee,4.6,16905,"['Literature & Fiction', 'Genre Fiction']",B01GZY28JA,,,https://www.amazon.com/dp/B01GZY28JA,,
2085,It Ends with Us,"Colleen Hoover (Author), Olivia Song (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7,45404,"['Literature & Fiction', ""Women's Fiction"", 'Contemporary']",B01GGU0XWC,,,https://www.amazon.com/dp/B01GGU0XWC,,
2086,Trump: The Art of the Deal,"Donald J. Trump (Author, Narrator), Tony Schwartz (Author), Kaleo Griffith (Narrator), Random House Audio (Publisher) & 1 more",4.7,11170,"['Biographies & Memoirs', 'Leaders & Notable People', 'Rich & Famous']",B01FY3KPY8,,,https://www.amazon.com/dp/B01FY3KPY8,,
2087,The Hating Game: A Novel,"Sally Thorne (Author), Katie Schorr (Narrator), HarperAudio (Publisher) & 0 more",4.5,14801,"['Romance', 'Contemporary']",B01FY8M6Q8,,,https://www.amazon.com/dp/B01FY8M6Q8,,
2088,Behind Closed Doors,"B. A. Paris (Author), Georgia Maguire (Narrator), Macmillan Audio (Publisher) & 0 more",4.3,26475,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Psychological Thrillers']",B01GW1N8HC,,,https://www.amazon.com/dp/B01GW1N8HC,,
2089,When God Made You,Matthew Paul Turner,4.9,16525,"[""Children's Books"", 'Literature & Fiction']",B01GYQ11EC,,,https://www.amazon.com/dp/B01GYQ11EC,,
2090,The Choice: Embrace the Possible,Edith Eger,4.8,13294,"['History', 'World']",B01HMXRZ6O,,,https://www.amazon.com/dp/B01HMXRZ6O,,
2091,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin NosratWendy MacNaughton,4.8,17653,"['Cookbooks, Food & Wine', 'Cooking Education & Reference']",B01HMXV0UQ,,,https://www.amazon.com/dp/B01HMXV0UQ,,
2092,The Black Book (A Billy Harney Thriller 1),James PattersonDavid Ellis,4.6,11275,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B01HZFB38U,,,https://www.amazon.com/dp/B01HZFB38U,,
2093,Norse Mythology,Neil Gaiman,4.7,13452,"['Literature & Fiction', 'Genre Fiction']",B01HQA6EOC,,,https://www.amazon.com/dp/B01HQA6EOC,,
2094,Born a Crime: Stories from a South African Childhood,"Trevor Noah (Author, Narrator), Audible Studios (Publisher)",4.8,39853,"['Biographies & Memoirs', 'Leaders & Notable People', 'Rich & Famous']",B01IW9TM5O,,,https://www.amazon.com/dp/B01IW9TM5O,,
2095,The Underground Railroad (Television Tie-in): A Novel,"Colson Whitehead (Author), Bahni Turpin (Narrator), Random House Audio (Publisher) & 0 more",4.5,17466,"['Literature & Fiction', 'United States', 'Black & African American', 'Historical']",B01J6D153M,,,https://www.amazon.com/dp/B01J6D153M,,
2096,The Couple Next Door: A Novel,"Shari Lapena (Author), Kirsten Potter (Narrator), Penguin Audio (Publisher) & 0 more",4.3,24003,"['Literature & Fiction', 'Genre Fiction', 'Psychological']",B01IIABQYC,,,https://www.amazon.com/dp/B01IIABQYC,,
2097,"The Wrong Side of Goodbye: Harry Bosch, Book 19","Michael Connelly (Author), Titus Welliver (Narrator), Hachette Audio (Publisher) & 0 more",4.7,11478,"['Mystery, Thriller & Suspense', 'Mystery', 'Police Procedurals']",B01K3EKBXS,,,https://www.amazon.com/dp/B01K3EKBXS,,
2098,The Girl Who Drank the Moon,"Kelly Barnhill (Author), Christina Moore (Narrator), Recorded Books (Publisher) & 0 more",4.7,15426,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",B01JSHI3PY,,,https://www.amazon.com/dp/B01JSHI3PY,,
2099,My Own Words,"Ruth Bader Ginsburg (Author), Mary Hartnett (Author), Wendy W. Williams (Author), Linda Lavin (Narrator), Simon & Schuster Audio (Publisher) & 2 more",4.8,10647,"['Politics & Social Sciences', 'Politics & Government', 'United States', 'Judicial Branch']",B01K3KUHC2,,,https://www.amazon.com/dp/B01K3KUHC2,,
2100,"Night School: Jack Reacher, Book 21","Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",4.3,13665,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Crime']",B01JKG16V6,,,https://www.amazon.com/dp/B01JKG16V6,,
2101,Origin: A Novel,"Dan Brown (Author), Paul Michael (Narrator), Random House Audio (Publisher) & 0 more",4.4,29463,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",B01LXP64UB,,,https://www.amazon.com/dp/B01LXP64UB,,
2102,Empire of Storms,"Sarah J. Maas (Author), Elizabeth Evans (Narrator), Audible Studios (Publisher) & 0 more",4.8,12840,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",B01KIQV5EU,,,https://www.amazon.com/dp/B01KIQV5EU,,
2103,"The Life-Changing Magic of Tidying: A Simple, Effective Way to Banish Clutter Forever","Marie Kondo (Author), Lucy Scott (Narrator), Random House AudioBooks (Publisher) & 0 more",4.5,26780,"['Crafts, Hobbies & Home', 'Home Improvement & Design', 'How-to & Home Improvements', 'Cleaning, Caretaking & Relocating']",B01LXTO8WH,,,https://www.amazon.com/dp/B01LXTO8WH,,
2104,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History","S. C. Gwynne (Author), David Drummond (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.8,10915,"['Biographies & Memoirs', 'Community & Culture', 'Indigenous', 'Native American']",B01KBD4IOE,,,https://www.amazon.com/dp/B01KBD4IOE,,
2105,Beneath a Scarlet Sky: A Novel,Mark Sullivan,4.7,55942,"['Literature & Fiction', 'Genre Fiction']",B01L1CEZ6K,,,https://www.amazon.com/dp/B01L1CEZ6K,,
2106,The Alice Network: A Novel,Kate Quinn,4.6,18710,"['Literature & Fiction', 'Genre Fiction']",B01LZFL63S,,,https://www.amazon.com/dp/B01LZFL63S,,
2107,Crooked Kingdom,"Leigh Bardugo (Author), Roger Clark (Narrator), Jay Snyder (Narrator), Elizabeth Evans (Narrator), Fred Berman (Narrator), Brandon Rubin (Narrator), Kevin T. Collins (Narrator), Lauren Fortgang (Narrator), Peter Ganim (Narrator), Audible Studios (Publisher) & 7 more",4.7,15438,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Supernatural']",B01LYTWGTJ,,,https://www.amazon.com/dp/B01LYTWGTJ,,
2108,The Duke and I,"Julia Quinn (Author), Rosalyn Landor (Narrator), Recorded Books (Publisher) & 0 more",4.6,32433,"['Literature & Fiction', 'Genre Fiction', 'Historical']",B01LZRIC6X,,,https://www.amazon.com/dp/B01LZRIC6X,,
2109,Norse Mythology,"Neil Gaiman (Author, Narrator), HarperAudio (Publisher)",4.7,13452,"['Literature & Fiction', 'Mythology & Folk Tales', 'Mythology']",B01M1DYSHD,,,https://www.amazon.com/dp/B01M1DYSHD,,
2110,Say You're Sorry (Morgan Dane Book 1),Melinda Leigh,4.5,11149,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B01M7XPGYE,,,https://www.amazon.com/dp/B01M7XPGYE,,
2111,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living","Ryan Holiday (Author), Stephen Hanselman (Author), Brian Holsopple (Narrator), LevelFiveMedia, LLC (Publisher) & 1 more",4.8,17197,"['Business & Money', 'Business Culture', 'Motivation & Self-Improvement']",B01MA32SO0,,,https://www.amazon.com/dp/B01MA32SO0,,
2112,The Viscount Who Loved Me,"Julia Quinn (Author), Rosalyn Landor (Narrator), Recorded Books (Publisher) & 0 more",4.6,24901,"['Literature & Fiction', 'Genre Fiction', 'Historical']",B01MAWST0M,,,https://www.amazon.com/dp/B01MAWST0M,,
2113,Astrophysics for People in a Hurry (Astrophysics for People in a Hurry Series),Neil de Grasse Tyson,4.7,17736,"['History', 'Americas']",B01MAWT2MO,,,https://www.amazon.com/dp/B01MAWT2MO,,
2114,The Obesity Code: Unlocking the Secrets of Weight Loss,"Dr. Jason Fung (Author), Brian Nishii (Narrator), Audible Studios (Publisher) & 0 more",4.6,21093,"['Medical Books', 'Medicine', 'Internal Medicine', 'Endocrinology & Metabolism']",B01MRKEO0U,,,https://www.amazon.com/dp/B01MRKEO0U,,
2115,"A Column of Fire: The Kingsbridge Novels, Book 3","Ken Follett (Author), John Lee (Narrator), Macmillan Digital Audio (Publisher) & 0 more",4.6,16588,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Spies & Politics', 'Espionage']",B01MROOGPE,,,https://www.amazon.com/dp/B01MROOGPE,,
2116,An Offer from a Gentleman,"Julia Quinn (Author), Rosalyn Landor (Narrator), Recorded Books (Publisher) & 0 more",4.6,17372,"['Literature & Fiction', 'Genre Fiction', 'Historical']",B01N1ME9B5,,,https://www.amazon.com/dp/B01N1ME9B5,,
2117,The Dry: A Novel,"Jane Harper (Author), Stephen Shanahan (Narrator), Macmillan Audio (Publisher) & 0 more",4.4,12933,"['Literature & Fiction', 'Genre Fiction', 'Small Town & Rural']",B01N2VR80H,,,https://www.amazon.com/dp/B01N2VR80H,,
2118,We Were the Lucky Ones,"Georgia Hunter (Author), Kathleen Gati (Narrator), Robert Fass (Narrator), Penguin Audio (Publisher) & 1 more",4.7,10610,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Cultural Heritage']",B01N1YXMP1,,,https://www.amazon.com/dp/B01N1YXMP1,,
2119,The Last Mrs. Parrish: A Novel,Liv Constantine,4.4,12380,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B01N4QZ0KW,,,https://www.amazon.com/dp/B01N4QZ0KW,,
2120,Pachinko,"Min Jin Lee (Author), Allison Hiroto (Narrator), Hachette Audio (Publisher) & 0 more",4.6,16905,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Cultural Heritage']",B01MU4SLKN,,,https://www.amazon.com/dp/B01MU4SLKN,,
2121,Stamped from the Beginning: The Definitive History of Racist Ideas in America,"Ibram X. Kendi (Author), Christopher Dontrell Piper (Narrator), Novel Audio (Publisher) & 0 more",4.8,10918,"['History', 'Americas', 'United States', 'Black & African Americans']",B01N27TR96,,,https://www.amazon.com/dp/B01N27TR96,,
2122,"The Complete Guide to Fasting: Heal Your Body Through Intermittent, Alternate-Day, and Extended Fasting","Jimmy Moore (Author, Narrator), Dr. Jason Fung (Author), Victory Belt Publishing (Publisher) & 0 more",4.7,13992,"['Health, Fitness & Dieting', 'Diets & Weight Loss', 'Other Diets']",B01N9CQX29,,,https://www.amazon.com/dp/B01N9CQX29,,
2123,On Tyranny: Twenty Lessons from the Twentieth Century,"Timothy Snyder (Author, Narrator), Random House Audio (Publisher)",4.7,17980,"['Politics & Social Sciences', 'Politics & Government', 'Ideologies & Doctrines', 'Democracy']",B06VX82JZH,,,https://www.amazon.com/dp/B06VX82JZH,,
2124,The Black Book,"James Patterson (Author), David Ellis (Author), Edoardo Ballerini (Narrator), Hachette Audio (Publisher) & 1 more",4.6,11275,"['Literature & Fiction', 'Genre Fiction', 'Urban Life']",B06WVJ7V8H,,,https://www.amazon.com/dp/B06WVJ7V8H,,
2125,The Fix,"David Baldacci (Author), Kyf Brewer (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",4.6,10931,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",B01NBW6632,,,https://www.amazon.com/dp/B01NBW6632,,
2126,The Handmaid's Tale: Special Edition,"Margaret Atwood (Author, Narrator), Valerie Martin - essay (Author), Claire Danes (Narrator), full cast (Narrator), Tim Gerard Reynolds (Narrator), Audible Studios (Publisher) & 3 more",4.4,50378,"['Science Fiction & Fantasy', 'Science Fiction', 'Dystopian']",B06XFX6QJP,,,https://www.amazon.com/dp/B06XFX6QJP,,
2127,The Richest Man in Babylon: Original 1926 Edition,"George S. Clason (Author), Charles Conrad (Author, Narrator), Best Success Books (Publisher) & 0 more",4.7,21871,"['Business & Money', 'Job Hunting & Careers', 'Guides']",B06XTY4HP5,,,https://www.amazon.com/dp/B06XTY4HP5,,
2128,The Picture of Dorian Gray [Classic Tales Edition],"Oscar Wilde (Author), B.J. Harrison (Narrator, Publisher)",4.5,10147,"['LGBTQ+ Books', 'Literature & Fiction', 'Genre Fiction', 'Classics']",B06XP1P4YC,,,https://www.amazon.com/dp/B06XP1P4YC,,
2129,Before We Were Yours: A Novel,"Lisa Wingate (Author), Emily Rankin (Narrator), Catherine Taber (Narrator), Random House Audio (Publisher) & 1 more",4.7,36118,"['Literature & Fiction', 'Genre Fiction', 'Family Saga']",B06Y1MGNL9,,,https://www.amazon.com/dp/B06Y1MGNL9,,
2130,This is Going to Hurt: Secret Diaries of a Junior Doctor,Adam Kay,4.6,31432,"['Medical Books', 'Medicine']",B06XWDJRGS,,,https://www.amazon.com/dp/B06XWDJRGS,,
2131,One of Us Is Lying (TV Series Tie-In Edition),"Karen M. McManus (Author), Kim Mai Guest (Narrator), MacLeod Andrews (Narrator), Shannon McManus (Narrator), Robbie Daymond (Narrator), Listening Library (Publisher) & 3 more",4.6,18479,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Friendship']",B06Y1RJ9Q1,,,https://www.amazon.com/dp/B06Y1RJ9Q1,,
2132,Eleanor Oliphant Is Completely Fine: A Novel,"Gail Honeyman (Author), Cathleen McCarron (Narrator), Penguin Audio (Publisher) & 0 more",4.5,49888,"['Literature & Fiction', ""Women's Fiction"", 'Contemporary']",B06XYT9CXZ,,,https://www.amazon.com/dp/B06XYT9CXZ,,
2133,Romancing Mister Bridgerton,"Julia Quinn (Author), Rosalyn Landor (Narrator), Recorded Books (Publisher) & 0 more",4.6,21038,"['Literature & Fiction', 'Genre Fiction', 'Historical']",B06Y2DSFRJ,,,https://www.amazon.com/dp/B06Y2DSFRJ,,
2134,Beneath a Scarlet Sky: A Novel,"Mark Sullivan (Author), Will Damron (Narrator), Brilliance Audio (Publisher) & 0 more",4.7,55942,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Biographical']",B06XSSFK6D,,,https://www.amazon.com/dp/B06XSSFK6D,,
2135,The Alice Network: A Novel,"Kate Quinn (Author), Saskia Maarleveld (Narrator), HarperAudio (Publisher) & 0 more",4.6,18710,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Military']",B06Y4DMCTD,,,https://www.amazon.com/dp/B06Y4DMCTD,,
2136,I Am Watching You,Teresa Driscoll,4.4,32831,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B06Y1264PX,,,https://www.amazon.com/dp/B06Y1264PX,,
2137,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,4.7,14807,"['Medical Books', 'Medicine']",B06ZZ1YGJ5,,,https://www.amazon.com/dp/B06ZZ1YGJ5,,
2138,"The Midnight Line: Jack Reacher, Book 22","Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",4.5,14616,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",B06ZYD46L2,,,https://www.amazon.com/dp/B06ZYD46L2,,
2139,Call Me by Your Name: A Novel,"André Aciman (Author), Armie Hammer (Narrator), Macmillan Audio (Publisher) & 0 more",4.7,16661,"['LGBTQ+ Books', 'Literature & Fiction', 'Genre Fiction', 'Literary']",B06ZZZXQ9G,,,https://www.amazon.com/dp/B06ZZZXQ9G,,
2140,This Is Going to Hurt: Secret Diaries of a Junior Doctor,"Adam Kay (Author, Narrator), Picador (Publisher)",4.6,31432,"['Medical Books', 'Medicine', 'Reference', 'Education & Training']",B071K6ZCG8,,,https://www.amazon.com/dp/B071K6ZCG8,,
2141,Oathbringer,"Brandon Sanderson (Author), Kate Reading (Narrator), Michael Kramer (Narrator), Macmillan Audio (Publisher) & 1 more",4.8,15704,"['Literature & Fiction', 'Action & Adventure', 'Fantasy']",B071V7W5S1,,,https://www.amazon.com/dp/B071V7W5S1,,
2142,The Seven Husbands of Evelyn Hugo: A Novel,"Alma Cuervo (Narrator), Julia Whelan (Narrator), Robin Miles (Narrator), Taylor Jenkins Reid (Author), Simon & Schuster Audio (Publisher) & 2 more",4.6,39573,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",B071Z8Z5C7,,,https://www.amazon.com/dp/B071Z8Z5C7,,
2143,"The Green Witch: Your Complete Guide to the Natural Magic of Herbs, Flowers, Essential Oils, and More",Arin Murphy-Hiscock,4.8,20167,"['Religion & Spirituality', 'New Age & Spirituality']",B071XSVBQC,,,https://www.amazon.com/dp/B071XSVBQC,,
2144,A Court of Wings and Ruin,"Sarah J. Maas (Author), Amanda Leigh Cobb (Narrator), Recorded Books (Publisher) & 0 more",4.8,26225,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",B071RR4DPV,,,https://www.amazon.com/dp/B071RR4DPV,,
2145,The Choice: Embrace the Possible,"Edith Eger (Author, Narrator), Tovah Feldshuh (Narrator), Random House Audiobooks (Publisher) & 0 more",4.8,13293,"['History', 'World', 'Jewish', 'Holocaust']",B071W38FZW,,,https://www.amazon.com/dp/B071W38FZW,,
2146,Educated: A Memoir,Tara Westover,4.7,57982,"['Biographies & Memoirs', 'Community & Culture']",B072BLVM83,,,https://www.amazon.com/dp/B072BLVM83,,
2147,Richest Man In Babylon - Original Edition,"George S. Clason (Author), Christa Lewis (Narrator), Dauphin Publications (Publisher) & 0 more",4.7,21871,"['Business & Money', 'Finance', 'Wealth Management']",B073HFZN3X,,,https://www.amazon.com/dp/B073HFZN3X,,
